date,location,latitude,longitude,elevation_m,temp_min_c,temp_max_c,temp_avg_c,humidity_pct,rainfall_mm,wind_speed_kmh,sunshine_hours,month,day,day_of_year,year,is_rainy_season,temp_avg_lag1,rainfall_lag1,humidity_lag1,temp_avg_lag3,rainfall_lag3,humidity_lag3,temp_avg_lag7,rainfall_lag7,humidity_lag7,temp_avg_rolling7,rainfall_rolling7,humidity_rolling7,loc_Bugesera,loc_Burera,loc_Gakenke,loc_Gasabo,loc_Gatsibo,loc_Gicumbi,loc_Gisagara,loc_Huye,loc_Kamonyi,loc_Karongi,loc_Kayonza,loc_Kicukiro,loc_Kirehe,loc_Muhanga,loc_Musanze,loc_Ngoma,loc_Ngororero,loc_Nyabihu,loc_Nyagatare,loc_Nyamagabe,loc_Nyamasheke,loc_Nyanza,loc_Nyarugenge,loc_Nyaruguru,loc_Rubavu,loc_Ruhango,loc_Rulindo,loc_Rusizi,loc_Rutsiro,loc_Rwamagana
2024-08-09,Bugesera,-2.15,30.25,1400,4.8,21.1,13.0,53.1,0.0,2.2,9.6,8,9,222,2024,0,13.4,0.0,51.3,12.2,0.0,54.3,13.5,0.0,54.7,12.742857142857142,0.8142857142857123,54.08571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-10,Bugesera,-2.15,30.25,1400,6.0,24.0,15.0,53.1,0.0,4.0,9.8,8,10,223,2024,0,13.0,0.0,53.1,12.6,0.0,53.2,12.0,5.7,54.2,13.171428571428569,0.0,53.92857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-11,Bugesera,-2.15,30.25,1400,3.6,23.3,13.4,51.1,0.0,0.5,9.6,8,11,224,2024,0,15.0,0.0,53.1,13.4,0.0,51.3,13.2,0.0,57.1,13.200000000000001,0.0,53.07142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-12,Bugesera,-2.15,30.25,1400,5.3,22.1,13.7,53.3,0.5,1.4,8.8,8,12,225,2024,0,13.4,0.0,51.1,13.0,0.0,53.1,12.8,0.0,55.4,13.328571428571427,0.0714285714285694,52.77142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-13,Bugesera,-2.15,30.25,1400,5.1,23.2,14.2,52.0,0.0,4.0,11.3,8,13,226,2024,0,13.7,0.5,53.3,15.0,0.0,53.1,12.2,0.0,54.3,13.614285714285716,0.0714285714285694,52.44285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-14,Bugesera,-2.15,30.25,1400,4.4,23.9,14.2,52.1,1.5,2.9,8.0,8,14,227,2024,0,14.2,0.0,52.0,13.4,0.0,51.1,12.6,0.0,53.2,13.842857142857142,0.2857142857142837,52.285714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-15,Bugesera,-2.15,30.25,1400,5.7,23.6,14.6,52.2,0.0,1.8,8.6,8,15,228,2024,0,14.2,1.5,52.1,13.7,0.5,53.3,13.4,0.0,51.3,14.014285714285716,0.2857142857142837,52.41428571428572,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-16,Bugesera,-2.15,30.25,1400,3.9,22.2,13.1,56.9,0.0,0.8,10.4,8,16,229,2024,0,14.6,0.0,52.2,14.2,0.0,52.0,13.0,0.0,53.1,14.028571428571428,0.2857142857142837,52.957142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-17,Bugesera,-2.15,30.25,1400,5.4,21.3,13.3,55.8,0.0,1.3,9.8,8,17,230,2024,0,13.1,0.0,56.9,14.2,1.5,52.1,15.0,0.0,53.1,13.785714285714286,0.2857142857142837,53.34285714285715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-18,Bugesera,-2.15,30.25,1400,4.4,22.4,13.4,55.1,0.7,2.7,7.7,8,18,231,2024,0,13.3,0.0,55.8,14.6,0.0,52.2,13.4,0.0,51.1,13.785714285714286,0.38571428571428373,53.91428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-19,Bugesera,-2.15,30.25,1400,6.6,22.7,14.7,51.6,0.0,4.7,9.8,8,19,232,2024,0,13.4,0.7,55.1,13.1,0.0,56.9,13.7,0.5,53.3,13.928571428571429,0.3142857142857123,53.67142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-20,Bugesera,-2.15,30.25,1400,3.8,22.8,13.3,51.5,0.0,1.1,11.7,8,20,233,2024,0,14.7,0.0,51.6,13.3,0.0,55.8,14.2,0.0,52.0,13.8,0.3142857142857123,53.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-21,Bugesera,-2.15,30.25,1400,4.0,21.2,12.6,48.8,0.0,5.1,10.1,8,21,234,2024,0,13.3,0.0,51.5,13.4,0.7,55.1,14.2,1.5,52.1,13.571428571428571,0.09999999999999797,53.12857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-22,Bugesera,-2.15,30.25,1400,4.2,23.5,13.9,50.0,0.0,1.9,11.9,8,22,235,2024,0,12.6,0.0,48.8,14.7,0.0,51.6,14.6,0.0,52.2,13.471428571428572,0.09999999999999797,52.81428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-23,Bugesera,-2.15,30.25,1400,3.7,23.3,13.5,51.7,0.0,0.8,9.1,8,23,236,2024,0,13.9,0.0,50.0,13.3,0.0,51.5,13.1,0.0,56.9,13.528571428571428,0.09999999999999797,52.07142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-24,Bugesera,-2.15,30.25,1400,3.5,22.3,12.9,54.1,3.2,1.5,5.4,8,24,237,2024,0,13.5,0.0,51.7,12.6,0.0,48.8,13.3,0.0,55.8,13.471428571428573,0.5571428571428552,51.82857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-25,Bugesera,-2.15,30.25,1400,4.8,22.4,13.6,54.2,0.0,3.1,11.3,8,25,238,2024,0,12.9,3.2,54.1,13.9,0.0,50.0,13.4,0.7,55.1,13.5,0.45714285714285513,51.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-26,Bugesera,-2.15,30.25,1400,3.1,23.4,13.3,55.0,0.0,1.3,10.1,8,26,239,2024,0,13.6,0.0,54.2,13.5,0.0,51.7,14.7,0.0,51.6,13.299999999999999,0.45714285714285513,52.18571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-27,Bugesera,-2.15,30.25,1400,5.9,23.8,14.9,53.1,1.1,4.3,7.3,8,27,240,2024,0,13.3,0.0,55.0,12.9,3.2,54.1,13.3,0.0,51.5,13.528571428571428,0.6142857142857123,52.41428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-28,Bugesera,-2.15,30.25,1400,4.1,23.8,13.9,57.8,0.0,2.2,11.2,8,28,241,2024,0,14.9,1.1,53.1,13.6,0.0,54.2,12.6,0.0,48.8,13.714285714285714,0.6142857142857123,53.699999999999996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-29,Bugesera,-2.15,30.25,1400,4.3,22.5,13.4,59.0,0.0,1.1,10.8,8,29,242,2024,0,13.9,0.0,57.8,13.3,0.0,55.0,13.9,0.0,50.0,13.642857142857142,0.6142857142857123,54.98571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-30,Bugesera,-2.15,30.25,1400,4.5,21.9,13.2,58.6,0.0,0.8,11.4,8,30,243,2024,0,13.4,0.0,59.0,14.9,1.1,53.1,13.5,0.0,51.7,13.6,0.6142857142857123,55.971428571428575,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-31,Bugesera,-2.15,30.25,1400,3.7,21.6,12.6,56.1,0.0,1.7,9.1,8,31,244,2024,0,13.2,0.0,58.6,13.9,0.0,57.8,12.9,3.2,54.1,13.557142857142859,0.1571428571428551,56.25714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-01,Bugesera,-2.15,30.25,1400,4.4,23.0,13.7,65.8,1.4,2.6,5.2,9,1,245,2024,1,12.6,0.0,56.1,13.4,0.0,59.0,13.6,0.0,54.2,13.571428571428571,0.3571428571428551,57.91428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-02,Bugesera,-2.15,30.25,1400,5.2,21.4,13.3,73.7,3.2,1.2,5.2,9,2,246,2024,1,13.7,1.4,65.8,13.2,0.0,58.6,13.3,0.0,55.0,13.571428571428571,0.8142857142857123,60.58571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-03,Bugesera,-2.15,30.25,1400,4.2,22.6,13.4,74.3,6.3,2.1,11.6,9,3,247,2024,1,13.3,3.2,73.7,12.6,0.0,56.1,14.9,1.1,53.1,13.357142857142858,1.557142857142855,63.61428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-04,Bugesera,-2.15,30.25,1400,3.7,21.8,12.8,81.8,0.0,3.1,11.3,9,4,248,2024,1,13.4,6.3,74.3,13.7,1.4,65.8,13.9,0.0,57.8,13.200000000000001,1.557142857142855,67.04285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-05,Bugesera,-2.15,30.25,1400,6.9,23.1,15.0,80.4,0.0,4.4,12.5,9,5,249,2024,1,12.8,0.0,81.8,13.3,3.2,73.7,13.4,0.0,59.0,13.428571428571429,1.557142857142855,70.10000000000001,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-06,Bugesera,-2.15,30.25,1400,4.0,23.1,13.5,80.3,6.5,4.1,7.7,9,6,250,2024,1,15.0,0.0,80.4,13.4,6.3,74.3,13.2,0.0,58.6,13.471428571428572,2.4857142857142835,73.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-07,Bugesera,-2.15,30.25,1400,5.6,24.3,15.0,79.4,4.4,5.6,7.4,9,7,251,2024,1,13.5,6.5,80.3,12.8,0.0,81.8,12.6,0.0,56.1,13.814285714285715,3.1142857142857125,76.52857142857142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-08,Bugesera,-2.15,30.25,1400,4.9,23.5,14.2,80.1,0.0,0.1,8.0,9,8,252,2024,1,15.0,4.4,79.4,15.0,0.0,80.4,13.7,1.4,65.8,13.885714285714286,2.9142857142857124,78.57142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-09,Bugesera,-2.15,30.25,1400,6.0,22.4,14.2,79.7,8.0,3.5,3.4,9,9,253,2024,1,14.2,0.0,80.1,13.5,6.5,80.3,13.3,3.2,73.7,14.014285714285714,3.5999999999999983,79.42857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-10,Bugesera,-2.15,30.25,1400,6.1,24.3,15.2,80.9,0.0,1.2,11.8,9,10,254,2024,1,14.2,8.0,79.7,15.0,4.4,79.4,13.4,6.3,74.3,14.27142857142857,2.6999999999999984,80.37142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-11,Bugesera,-2.15,30.25,1400,5.7,25.1,15.4,78.6,0.0,8.2,10.1,9,11,255,2024,1,15.2,0.0,80.9,14.2,0.0,80.1,12.8,0.0,81.8,14.642857142857142,2.6999999999999984,79.91428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-12,Bugesera,-2.15,30.25,1400,6.9,24.1,15.5,80.4,10.9,1.3,2.9,9,12,256,2024,1,15.4,0.0,78.6,14.2,8.0,79.7,15.0,0.0,80.4,14.714285714285714,4.257142857142855,79.91428571428573,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-13,Bugesera,-2.15,30.25,1400,6.2,25.2,15.7,79.0,5.5,6.5,9.2,9,13,257,2024,1,15.5,10.9,80.4,15.2,0.0,80.9,13.5,6.5,80.3,15.028571428571428,4.114285714285712,79.72857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-14,Bugesera,-2.15,30.25,1400,5.5,24.2,14.8,78.2,12.9,3.2,1.8,9,14,258,2024,1,15.7,5.5,79.0,15.4,0.0,78.6,15.0,4.4,79.4,15.0,5.3285714285714265,79.55714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-15,Bugesera,-2.15,30.25,1400,7.0,22.8,14.9,82.1,2.0,0.0,8.9,9,15,259,2024,1,14.8,12.9,78.2,15.5,10.9,80.4,14.2,0.0,80.1,15.099999999999998,5.614285714285712,79.84285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-16,Bugesera,-2.15,30.25,1400,5.4,24.0,14.7,82.0,2.5,3.1,6.2,9,16,260,2024,1,14.9,2.0,82.1,15.7,5.5,79.0,14.2,8.0,79.7,15.171428571428573,4.8285714285714265,80.17142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-17,Bugesera,-2.15,30.25,1400,5.8,24.7,15.2,78.0,0.0,3.9,9.0,9,17,261,2024,1,14.7,2.5,82.0,14.8,12.9,78.2,15.2,0.0,80.9,15.171428571428573,4.8285714285714265,79.75714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-18,Bugesera,-2.15,30.25,1400,5.9,25.5,15.7,75.5,0.0,1.5,10.8,9,18,262,2024,1,15.2,0.0,78.0,14.9,2.0,82.1,15.4,0.0,78.6,15.214285714285714,4.8285714285714265,79.3142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-19,Bugesera,-2.15,30.25,1400,5.5,23.2,14.4,77.0,6.5,2.8,8.8,9,19,263,2024,1,15.7,0.0,75.5,14.7,2.5,82.0,15.5,10.9,80.4,15.057142857142855,4.1999999999999975,78.82857142857142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-20,Bugesera,-2.15,30.25,1400,6.2,22.3,14.2,78.6,31.9,0.0,1.3,9,20,264,2024,1,14.4,6.5,77.0,15.2,0.0,78.0,15.7,5.5,79.0,14.842857142857142,7.971428571428569,78.77142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-21,Bugesera,-2.15,30.25,1400,4.1,23.5,13.8,78.6,0.0,0.0,10.3,9,21,265,2024,1,14.2,31.9,78.6,15.7,0.0,75.5,14.8,12.9,78.2,14.7,6.128571428571426,78.82857142857142,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-22,Bugesera,-2.15,30.25,1400,6.4,23.6,15.0,82.6,0.0,2.6,11.8,9,22,266,2024,1,13.8,0.0,78.6,14.4,6.5,77.0,14.9,2.0,82.1,14.714285714285714,5.842857142857141,78.89999999999999,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-23,Bugesera,-2.15,30.25,1400,7.5,24.2,15.8,82.2,12.1,3.1,1.7,9,23,267,2024,1,15.0,0.0,82.6,14.2,31.9,78.6,14.7,2.5,82.0,14.871428571428572,7.214285714285713,78.92857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-24,Bugesera,-2.15,30.25,1400,7.8,23.5,15.6,82.4,4.4,8.0,8.1,9,24,268,2024,1,15.8,12.1,82.2,13.8,0.0,78.6,15.2,0.0,78.0,14.928571428571429,7.842857142857141,79.55714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-25,Bugesera,-2.15,30.25,1400,6.8,24.2,15.5,81.7,0.0,2.1,10.5,9,25,269,2024,1,15.6,4.4,82.4,15.0,0.0,82.6,15.7,0.0,75.5,14.9,7.842857142857141,80.44285714285715,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-26,Bugesera,-2.15,30.25,1400,4.1,23.0,13.6,80.7,7.8,2.0,5.8,9,26,270,2024,1,15.5,0.0,81.7,15.8,12.1,82.2,14.4,6.5,77.0,14.785714285714286,8.028571428571427,80.97142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-27,Bugesera,-2.15,30.25,1400,6.1,23.2,14.6,80.6,5.6,6.8,8.7,9,27,271,2024,1,13.6,7.8,80.7,15.6,4.4,82.4,14.2,31.9,78.6,14.842857142857143,4.27142857142857,81.25714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-28,Bugesera,-2.15,30.25,1400,6.05,24.1,14.4,80.2,8.1,0.2,10.7,9,28,272,2024,1,14.6,5.6,80.6,15.5,0.0,81.7,13.8,0.0,78.6,14.928571428571429,5.428571428571426,81.48571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-29,Bugesera,-2.15,30.25,1400,6.0,25.6,15.8,79.0,6.3,0.1,5.9,9,29,273,2024,1,14.4,8.1,80.2,13.6,7.8,80.7,15.0,0.0,82.6,15.042857142857144,6.3285714285714265,80.97142857142858,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-09-30,Bugesera,-2.15,30.25,1400,7.4,24.7,16.0,77.2,7.5,4.5,6.9,9,30,274,2024,1,15.8,6.3,79.0,14.6,5.6,80.6,15.8,12.1,82.2,15.071428571428571,5.671428571428569,80.25714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-01,Bugesera,-2.15,30.25,1400,5.9,25.5,15.7,75.2,0.0,2.2,12.4,10,1,275,2024,1,16.0,7.5,77.2,14.4,8.1,80.2,15.6,4.4,82.4,15.085714285714285,5.04285714285714,79.22857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-02,Bugesera,-2.15,30.25,1400,6.5,23.8,15.1,78.1,12.7,5.7,1.1,10,2,276,2024,1,15.7,0.0,75.2,15.8,6.3,79.0,15.5,0.0,81.7,15.028571428571428,6.857142857142855,78.71428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-03,Bugesera,-2.15,30.25,1400,5.2,25.0,15.1,80.6,8.2,1.8,7.2,10,3,277,2024,1,15.1,12.7,78.1,16.0,7.5,77.2,13.6,7.8,80.7,15.242857142857144,6.914285714285713,78.7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-04,Bugesera,-2.15,30.25,1400,7.1,24.3,15.7,79.7,0.0,2.8,11.8,10,4,278,2024,1,15.1,8.2,80.6,15.7,0.0,75.2,14.6,5.6,80.6,15.4,6.114285714285712,78.57142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-05,Bugesera,-2.15,30.25,1400,6.5,25.6,16.0,79.4,0.0,2.1,12.2,10,5,279,2024,1,15.7,0.0,79.7,15.1,12.7,78.1,14.4,8.1,80.2,15.62857142857143,4.9571428571428555,78.45714285714287,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-06,Bugesera,-2.15,30.25,1400,6.9,24.0,15.4,77.7,11.7,1.2,2.4,10,6,280,2024,1,16.0,0.0,79.4,15.1,8.2,80.6,15.8,6.3,79.0,15.571428571428571,5.728571428571426,78.27142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-07,Bugesera,-2.15,30.25,1400,6.8,23.9,15.4,80.4,10.1,2.3,6.4,10,7,281,2024,1,15.4,11.7,77.7,15.7,0.0,79.7,16.0,7.5,77.2,15.485714285714284,6.099999999999997,78.72857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-08,Bugesera,-2.15,30.25,1400,5.2,24.6,14.9,78.5,10.1,4.3,2.3,10,8,282,2024,1,15.4,10.1,80.4,16.0,0.0,79.4,15.7,0.0,75.2,15.371428571428572,7.54285714285714,79.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-09,Bugesera,-2.15,30.25,1400,6.3,25.8,16.1,76.6,8.6,1.9,7.8,10,9,283,2024,1,14.9,10.1,78.5,15.4,11.7,77.7,15.1,12.7,78.1,15.514285714285714,6.957142857142855,78.98571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-10,Bugesera,-2.15,30.25,1400,6.3,25.3,15.8,79.0,6.6,1.1,6.1,10,10,284,2024,1,16.1,8.6,76.6,15.4,10.1,80.4,15.1,8.2,80.6,15.614285714285716,6.728571428571426,78.75714285714285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-11,Bugesera,-2.15,30.25,1400,8.2,26.2,17.2,80.9,0.0,0.7,9.3,10,11,285,2024,1,15.8,6.6,79.0,14.9,10.1,78.5,15.7,0.0,79.7,15.828571428571427,6.728571428571426,78.92857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-12,Bugesera,-2.15,30.25,1400,7.9,26.6,17.3,79.1,0.0,1.2,11.5,10,12,286,2024,1,17.2,0.0,80.9,16.1,8.6,76.6,16.0,0.0,79.4,16.014285714285712,6.728571428571426,78.88571428571429,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-13,Bugesera,-2.15,30.25,1400,7.6,26.4,17.0,80.4,13.3,0.8,1.8,10,13,287,2024,1,17.3,0.0,79.1,15.8,6.6,79.0,15.4,11.7,77.7,16.24285714285714,6.957142857142855,79.27142857142857,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-14,Bugesera,-2.15,30.25,1400,6.6,24.9,15.7,80.1,6.3,3.9,8.7,10,14,288,2024,1,17.0,13.3,80.4,17.2,0.0,80.9,15.4,10.1,80.4,16.285714285714285,6.414285714285712,79.22857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-15,Bugesera,-2.15,30.25,1400,5.9,25.2,15.6,78.5,0.0,1.9,11.7,10,15,289,2024,1,15.7,6.3,80.1,17.3,0.0,79.1,14.9,10.1,78.5,16.385714285714286,4.971428571428569,79.22857142857143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-16,Bugesera,-2.15,30.25,1400,7.0,23.4,15.2,81.4,0.0,2.1,10.8,10,16,290,2024,1,15.6,0.0,78.5,17.0,13.3,80.4,16.1,8.6,76.6,16.257142857142856,3.7428571428571407,79.91428571428571,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-17,Bugesera,-2.15,30.25,1400,4.9,22.8,13.9,78.5,0.0,1.0,10.2,10,17,291,2024,1,15.2,0.0,81.4,15.7,6.3,80.1,15.8,6.6,79.0,15.985714285714286,2.799999999999998,79.84285714285714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-18,Bugesera,-2.15,30.25,1400,6.0,23.9,14.9,75.3,0.0,1.5,12.1,10,18,292,2024,1,13.9,0.0,78.5,15.6,0.0,78.5,17.2,0.0,80.9,15.657142857142858,2.799999999999998,79.04285714285713,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-19,Bugesera,-2.15,30.25,1400,6.7,24.4,15.5,82.2,7.2,2.7,4.5,10,19,293,2024,1,14.9,0.0,75.3,15.2,0.0,81.4,17.3,0.0,79.1,15.400000000000002,3.8285714285714265,79.48571428571428,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-10-20,Bugesera,-2.15,30.25,1400,8.8,25.2,17.0,80.3,6.3,2.0,9.9,10,20,294,2024,1,15.5,7.2,82.2,13.9,0.0,78.5,17.0,13.3,80.4,15.400000000000002,2.8285714285714265,79.47142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
